ID_PESS,ZONA_D
2610497101,27
2610497101,261
2610497102,167
2610497102,261
2610522101,0
2610522102,0
2610522103,0
2610522104,20
2610522104,261
2610561101,6
2610561101,261
2610561102,129
2610561102,261
2610561103,137
2610561103,261
2610561104,224
2610561104,261
2610561105,224
2610561105,261
2610561106,224
2610561106,261
2610561107,257
2610561107,261
2611103101,242
2611103101,261
2611103102,0
2611149101,237
2611149101,261
2611149102,0
2611149103,257
2611149103,261
2611149104,257
2611149104,261
2611153101,338
2611153101,261
2611153102,261
2611153102,170
2611153103,0
2611153104,261
2611153104,170
2611154101,18
2611154101,261
2611154102,0
2611157101,0
2611157102,0
2611159101,261
2611159102,211
2611159102,261
2611162101,58
2611162101,261
2611166101,64
2611166101,261
2611166102,0
2611166103,0
2611166104,215
2611166104,261
2611175101,24
2611175101,261
2611175102,0
2611175103,0
2611185101,8
2611185101,261
2611185102,0
2611185103,37
2611185103,261
2611211101,261
2611211102,0
2611211103,261
2611214101,210
2611214101,261
2611214102,261
2611220101,0
2611220102,23
2611220102,261
2611220103,46
2611220103,261
2611229101,0
2611229102,46
2611229102,261
2611231101,208
2611231101,261
2611231102,0
2611234101,45
2611234101,261
2611234102,261
2611234103,257
2611234103,261
2611234104,46
2611234104,239
2611234104,261
2611260101,258
2611260101,262
2611260101,261
2611260101,167
2611260101,166
2611260102,2
2611260102,261
2611260103,258
2611260103,261
2611260104,258
2611260104,262
2611260104,261
2620002101,213
2620002101,262
2620002102,263
2620002102,262
2620002102,260
2620002103,263
2620002103,262
2620003101,264
2620003101,262
2620003102,0
2620004101,262
2620004102,0
2620004103,0
2620005101,254
2620005101,262
2620005102,242
2620005102,262
2620005103,262
2620005104,0
2620008101,265
2620008101,262
2620008102,0
2620008103,262
2620008104,0
2620009101,0
2620009102,261
2620009102,262
2620011101,211
2620011101,262
2620011102,0
2620011103,0
2620012101,24
2620012101,41
2620012101,262
2620012102,46
2620012102,262
2620012103,257
2620012103,262
2620012104,265
2620012104,262
2620012105,262
2620016101,38
2620016101,262
2620016102,265
2620016102,262
2620016103,0
2620017101,14
2620017101,262
2620017101,261
2620017102,14
2620017102,262
2620017102,261
2620019101,193
2620019101,262
2620027101,212
2620027101,262
2620027102,212
2620027102,262
2620030101,0
2620030102,0
2620034101,265
2620034101,262
2620034102,265
2620034102,262
2620042101,239
2620042101,262
2620042102,0
2620042103,0
2620046101,210
2620046101,262
2620046102,208
2620046102,262
2620046103,212
2620046103,262
2620049101,106
2620049101,262
2620049102,0
2620049103,81
2620049103,262
2620051101,262
2620051101,212
2620051102,262
2620051103,262
2620051103,212
2620308101,0
2620308102,261
2620308102,262
2620308103,262
2620308104,267
2620308104,262
2620308105,262
2620308106,262
2620315101,211
2620315101,262
2620315102,262
2620315102,261
2620315103,262
2620315104,212
2620315104,262
2620315105,262
2620323101,211
2620323101,262
2620323102,262
2620323103,167
2620323103,262
2620323104,261
2620323104,262
2620323105,262
2620325101,208
2620325101,262
2620325101,265
2620325102,265
2620325102,262
2620325102,169
2620325103,265
2620325103,262
2620331101,0
2620340101,0
2620340102,0
2620340103,0
2620340104,0
2620340105,262
2620340106,262
2620348101,6
2620348101,262
2620348102,0
2620348103,262
2620395101,214
2620395101,262
2620395102,0
2620395103,0
2620395104,0
2620873101,257
2620873101,262
2620873102,0
2620874101,260
2620874101,262
2620874102,16
2620874102,262
2620874103,1
2620874103,254
2620874103,262
2620874104,262
2620876101,97
2620876101,262
2620878101,261
2620878101,262
2620878102,47
2620878102,262
2620879101,79
2620879101,262
2620879102,0
2620879103,211
2620879103,262
2620879104,265
2620879104,262
2620881101,0
2620882101,262
2620882101,265
2620882102,265
2620882102,262
2620882103,226
2620882103,262
2620882104,262
2620882105,262
2620882105,265
2620892101,0
2620892102,54
2620892102,262
2620892103,54
2620892103,262
2620894101,265
2620894101,262
2620894102,0
2620899101,363
2620899101,262
2620899102,0
2620903101,0
2620908101,0
2620908102,263
2620908102,262
2620908102,169
2620908103,0
2620908104,166
2620908104,227
2620908104,262
2620908105,421
2620908105,262
2620909101,0
2620909102,53
2620909102,262
2620919101,0
2620919102,0
2620919103,18
2620919103,262
2620919104,265
2620919104,262
2620919105,265
2620919105,262
2620919106,265
2620919106,262
2620925101,0
2620925102,133
2620925102,421
2620925102,262
2620925103,132
2620925103,262
2620925104,428
2620925104,262
2620925105,263
2620925105,262
2620926101,0
2620926102,262
2620926103,0
2620933101,262
2620933102,428
2620933102,262
2620933103,428
2620933103,262
2620933104,0
2620939101,32
2620939101,262
2620939102,0
2620956101,0
2620958101,0
2620971101,258
2620971101,262
2620971102,0
2621068101,446
2621068101,262
2621068102,428
2621068102,262
2621068103,428
2621068103,262
2621068104,428
2621068104,262
2621068105,428
2621068105,262
2621178101,0
2621178102,0
2621178103,0
2621702101,159
2621702101,262
2621702102,265
2621702102,262
2621702103,265
2621702103,262
2621721101,54
2621721101,56
2621721101,262
2621721102,54
2621721102,56
2621721102,262
2621733101,262
2621733102,0
2621733103,212
2621733103,262
2621733104,0
2630001101,254
2630001101,263
2630001102,229
2630001102,263
2630001103,428
2630001103,263
2630005101,422
2630005101,263
2630005101,429
2630005102,429
2630005102,263
2630005103,429
2630005103,263
2630005104,45
2630005104,263
2630009101,176
2630009101,263
2630009102,219
2630009102,263
2630009103,263
2630010101,428
2630010101,263
2630010102,428
2630010102,263
2630012101,265
2630012101,263
2630012102,0
2630014101,265
2630014101,263
2630015101,422
2630015101,263
2630015102,422
2630015102,263
2630015103,436
2630015103,263
2630015104,422
2630015104,263
2630015105,422
2630015105,263
2630016101,263
2630016102,263
2630016103,263
2630016104,261
2630016104,263
2630019101,429
2630019101,263
2630019102,431
2630019102,263
2630022101,169
2630022101,263
2630022102,263
2630024101,263
2630025101,259
2630025101,263
2630025102,263
2630025103,430
2630025103,422
2630025103,263
2630025104,263
2630027101,254
2630027101,32
2630027101,263
2630028101,351
2630028101,263
2630028102,263
2630028103,263
2630028104,263
2630031101,211
2630031101,263
2630031102,261
2630031102,263
2630031103,0
2630032101,370
2630033101,162
2630033101,263
2630033102,263
2630033103,263
2630033104,240
2630033104,263
2630033105,240
2630033105,263
2630033106,263
2630034101,204
2630034101,263
2630035101,0
2630035102,263
2630036101,0
2630036102,263
2630038101,258
2630038101,263
2630038102,263
2630040101,263
2630040102,263
2630040103,263
2630041101,44
2630041101,263
2630041102,39
2630041102,263
2630041103,263
2630044101,2
2630044101,263
2630044102,0
2630044103,263
2630044104,221
2630044104,263
2630045101,429
2630045101,263
2630045102,0
2630046101,0
2630046102,0
2630048101,68
2630048101,422
2630048101,263
2630049101,47
2630049101,263
2630049102,261
2630049102,263
2630049103,0
2630049104,0
2630049105,0
2630049106,263
2630049107,261
2630049107,263
2630051101,427
2630051101,263
2630051102,259
2630051102,263
2630051103,259
2630051103,263
2630051104,0
2630303101,215
2630303101,263
2630303102,255
2630303102,263
2630303103,255
2630303103,263
2630303104,254
2630303104,263
2630306101,264
2630306101,263
2630306102,256
2630306102,263
2630306103,263
2630306104,263
2630306105,263
2630307101,263
2630307102,437
2630307102,263
2630314101,260
2630314101,1
2630314101,5
2630314101,263
2630314102,94
2630314102,264
2630314102,263
2630314103,422
2630314103,260
2630314103,263
2630314104,260
2630314104,263
2630318101,429
2630318101,263
2630318102,256
2630318102,263
2630318103,40
2630318103,263
2630322101,258
2630322101,263
2630322102,262
2630322102,263
2630322103,0
2630322104,262
2630322104,258
2630322104,263
2630322105,263
2630337101,478
2630337101,263
2630352101,259
2630352101,263
2630373101,11
2630373101,263
2630373102,0
2630373103,447
2630373103,263
2630418101,264
2630418101,263
2630418102,0
2630418103,0
2630888101,263
2630888102,0
2630888103,18
2630888103,263
2630888104,263
2630891101,422
2630891101,263
2630891102,0
2630891103,0
2630891104,210
2630891104,263
2630891105,210
2630891105,263
2630903101,263
2630903102,168
2630903102,263
2630904101,0
2630904102,257
2630904102,263
2630908101,435
2630908101,263
2630908102,263
2630908103,264
2630908103,263
2630908104,45
2630908104,263
2630909101,260
2630909101,263
2630909101,262
2630909102,263
2630909103,263
2630909103,265
2630909104,263
2630909105,253
2630909105,263
2630910101,0
2630912101,263
2630912102,263
2630912103,267
2630912103,263
2630912103,210
2630912104,1
2630912104,263
2630912104,210
2630917101,164
2630917101,263
2630917102,264
2630917102,263
2630917103,259
2630917103,263
2630947101,266
2630947101,263
2630947102,0
2631684101,0
2631684102,0
2631692101,0
2631692102,261
2631692102,263
2640008101,0
2640008102,18
2640008102,264
2640012101,229
2640012101,264
2640012102,0
2640012103,229
2640012103,264
2640016101,254
2640016101,264
2640016102,23
2640016102,264
2640016103,264
2640017101,170
2640017101,264
2640017102,264
2640018101,263
2640018101,264
2640018102,263
2640018102,264
2640018103,263
2640018103,264
2640018104,233
2640018104,264
2640018105,263
2640018105,264
2640020101,0
2640020102,422
2640020102,264
2640020103,428
2640020103,264
2640030101,69
2640030101,264
2640033101,0
2640033102,0
2640033103,0
2640036101,264
2640038101,393
2640038101,264
2640038102,265
2640038102,264
2640038103,264
2640038104,265
2640038104,264
2640038105,265
2640038105,264
2640042101,0
2640042102,264
2640044101,15
2640044101,264
2640044102,1
2640044102,264
2640044103,213
2640044103,210
2640044103,264
2640045101,209
2640045101,264
2640045102,0
2640045103,0
2640045104,0
2640045105,0
2640047101,0
2640047102,0
2640047103,0
2640305101,0
2640305102,264
2640305103,0
2640305104,264
2640306101,264
2640306102,0
2640311101,0
2640311102,0
2640311103,264
2640311104,264
2640327101,213
2640327101,264
2640327102,264
2640327103,422
2640327103,264
2640327104,264
2640343101,264
2640343102,267
2640343102,254
2640343102,264
2640343103,264
2640343104,235
2640343104,264
2640343104,239
2640348101,264
2640348102,0
2640348103,0
2640348104,263
2640348104,264
2640355101,213
2640355101,264
2640410101,0
2640410102,0
2640410103,0
2640410104,478
2640410104,264
2640410105,264
2640421101,232
2640421101,264
2640421102,54
2640421102,264
2640421103,54
2640421103,264
2640426101,264
2640426102,0
2640623101,0
2640623102,0
2640623103,0
2640623104,0
2640623105,223
2640623105,264
2640626101,59
2640626101,264
2640626102,47
2640626102,264
2640626103,422
2640626103,264
2640626104,72
2640626104,43
2640626104,264
2640632101,267
2640632101,264
2640632102,0
2640632103,0
2640649101,254
2640649101,31
2640649101,264
2640649102,0
2640649103,0
2640655101,191
2640655101,264
2640656101,0
2640656102,263
2640656102,264
2640656103,265
2640656103,264
2640656104,263
2640656104,264
2640658101,264
2640658102,0
2640680101,109
2640680101,264
2640680102,265
2640680102,264
2640680103,262
2640680103,264
2640680104,265
2640680104,264
2640708101,0
2640708102,264
2640708103,130
2640708103,264
2640713101,264
2640713102,0
2640713103,264
2640713104,0
2640713105,57
2640713105,264
2640724101,0
2640724102,0
2640724103,264
2640724103,422
2640739101,0
2640739102,0
2640742101,54
2640742101,264
2640742102,54
2640742102,264
2640744101,0
2640744102,211
2640744102,264
2640744103,169
2640744103,264
2640748101,264
2640759101,0
2640759102,0
2640759103,166
2640759103,264
2640793101,0
2640793102,5
2640793102,264
2640793103,0
2640873101,262
2640873101,264
2640873102,0
2640873201,210
2640873201,264
2640873202,232
2640873202,264
2640882101,88
2640882101,264
2640882102,55
2640882102,264
2640882103,31
2640882103,264
2640894101,0
2640894102,0
2640913101,0
2640913102,42
2640913102,264
2640940101,233
2640940101,264
2640940102,264
2640940103,264
2641124101,0
2641124102,0
2641694101,449
2641694101,264
2641700101,6
2641700101,264
2641700102,264
2641700103,0
2641704101,0
2641704102,0
2641704103,236
2641704103,240
2641704103,264
2641732101,167
2641732101,264
2641732102,263
2641732102,264
2650001101,265
2650001101,55
2650001102,265
2650001103,265
2650001104,265
2650001105,62
2650001105,265
2650001106,24
2650001106,265
2650002101,0
2650002102,0
2650005101,0
2650008101,55
2650008101,265
2650008102,264
2650008102,265
2650008103,212
2650008103,265
2650008104,265
2650010101,264
2650010101,265
2650012101,44
2650012101,265
2650012102,0
2650012103,266
2650012103,265
2650012104,0
2650012105,0
2650012106,265
2650012106,266
2650012107,169
2650012107,265
2650014101,11
2650014101,265
2650014102,0
2650014103,0
2650014104,265
2650016101,265
2650017101,0
2650017102,169
2650017102,265
2650017103,0
2650017104,422
2650017104,265
2650017105,422
2650017105,265
2650017106,422
2650017106,265
2650020101,2
2650020101,14
2650020101,265
2650020102,264
2650020102,265
2650022101,258
2650022101,265
2650022102,68
2650022102,265
2650022103,422
2650022103,265
2650022104,9
2650022104,265
2650022105,211
2650022105,265
2650023101,0
2650023102,265
2650025101,0
2650028101,38
2650028101,265
2650028102,264
2650028102,265
2650028103,43
2650028103,265
2650028104,0
2650031101,258
2650031101,265
2650032101,43
2650032101,265
2650032102,265
2650032103,0
2650033101,0
2650033102,267
2650033102,265
2650034101,1
2650034101,265
2650034102,0
2650035101,213
2650035101,265
2650035102,262
2650035102,265
2650035103,265
2650036101,262
2650036101,265
2650036102,264
2650036102,265
2650036102,43
2650036103,0
2650036104,263
2650036104,265
2650036105,4
2650036105,43
2650036105,265
2650043101,254
2650043101,44
2650043101,265
2650043102,265
2650043102,213
2650043103,265
2650045101,0
2650045102,0
2650045103,0
2650045104,0
2650045105,0
2650046101,82
2650046101,265
2650046102,267
2650046102,265
2650046103,82
2650046103,265
2650051101,31
2650051101,265
2650051102,240
2650051102,265
2650304101,236
2650304101,265
2650304102,64
2650304102,265
2650319101,265
2650319102,262
2650319102,265
2650319103,265
2650432101,168
2650432101,265
2650432102,265
2650432102,264
2650432103,264
2650432103,265
2650433101,212
2650433101,265
2650434101,210
2650434101,265
2650434102,210
2650434102,265
2650434103,48
2650434103,167
2650434103,265
2650439101,166
2650439101,265
2650439102,166
2650439102,265
2650439103,166
2650439103,265
2650443101,1
2650443101,24
2650443101,265
2650446101,264
2650446101,265
2650446102,0
2650450101,0
2650451101,0
2650452101,229
2650452101,265
2650452102,265
2650452103,265
2650452104,265
2650457101,131
2650457101,265
2650457102,264
2650457102,265
2650457103,233
2650457103,265
2650460101,0
2650460102,0
2650462101,264
2650462101,265
2650462102,0
2650463101,0
2650463102,261
2650463102,263
2650463102,264
2650463102,265
2650463103,264
2650463103,265
2650463104,27
2650463104,265
2650467101,265
2650467102,265
2650467103,265
2650467104,265
2650467105,265
2650467106,265
2650518101,265
2650518102,0
2650545101,265
2650566101,166
2650566101,265
2650566102,366
2650566102,265
2650601101,0
2650601102,1
2650601102,265
2650601103,265
2650601104,91
2650601104,265
2650603101,265
2650695101,0
2650695102,265
2651587101,262
2651587101,265
2651587102,262
2651588101,0
2651590101,31
2651590101,265
2651590102,265
2651590103,265
2651591101,264
2651591101,169
2651591101,265
2651591102,264
2651591102,265
2651617101,64
2651617101,265
2651617102,265
2651829101,168
2651829101,265
2651829102,0
2651829103,72
2651829103,265
2651834101,221
2651834101,265
2651834102,0
2651834103,0
2651836101,68
2651836101,265
2651836102,265
2651836103,265
2651836104,265
2651837101,0
2651837102,265
2651837103,265
2651837104,265
2651839101,449
2651839101,265
2651839102,212
2651839102,265
2651839103,0
2660001101,161
2660001101,266
2660001102,0
2660001103,0
2660001104,0
2660002101,0
2660002102,0
2660002103,266
2660004101,211
2660004101,266
2660004102,18
2660004102,211
2660004102,266
2660006101,91
2660006101,266
2660006102,266
2660006103,266
2660006104,0
2660007101,0
2660008101,0
2660008102,0
2660011101,0
2660011102,0
2660013101,0
2660013102,265
2660013102,266
2660013103,0
2660013104,0
2660013105,0
2660014101,0
2660015101,362
2660015101,266
2660015102,362
2660015102,266
2660016101,254
2660016101,266
2660017101,0
2660017102,0
2660018101,221
2660018101,266
2660019101,0
2660019102,224
2660019102,266
2660019103,263
2660019103,266
2660023101,0
2660023102,0
2660024101,0
2660024102,0
2660025101,6
2660025101,266
2660025102,0
2660027101,266
2660028101,213
2660028101,266
2660029101,266
2660029101,166
2660029102,213
2660029102,266
2660029103,265
2660029103,266
2660031101,0
2660031102,0
2660031103,0
2660032101,0
2660032102,223
2660032102,266
2660032103,264
2660032103,266
2660034101,0
2660034102,0
2660035101,0
2660035102,0
2660035103,265
2660035103,266
2660036101,0
2660036102,0
2660039101,264
2660039101,266
2660039102,0
2660041101,267
2660041101,266
2660041101,74
2660041102,267
2660041102,266
2660043101,222
2660043101,266
2660045101,0
2660045102,0
2660046101,0
2660046102,0
2660050101,171
2660050101,266
2660050102,171
2660050102,266
2660051101,0
2660301101,0
2660301102,0
2660301103,0
2660301104,100
2660301104,266
2660302101,222
2660302101,266
2660305101,0
2660309101,168
2660309101,266
2660309102,266
2660309103,264
2660309103,266
2660309104,264
2660309104,266
2660309105,266
2660312101,266
2660696101,167
2660696101,168
2660696101,221
2660696101,266
2660698101,0
2660698102,265
2660698102,266
2660698103,0
2660698104,266
2660702101,0
2660702102,0
2660702103,219
2660702103,266
2660705101,0
2660705102,0
2660724101,0
2660724102,0
2660724103,0
2660724104,0
2661022101,0
2661023101,265
2661023101,266
2661023102,0
2661032101,266
2661032101,195
2661032102,266
2661032102,229
2661032103,266
2661032104,266
2661033101,207
2661033101,266
2661033102,265
2661033102,266
2661033103,0
2661036101,254
2661036101,266
2661036102,266
2661036103,266
2661036103,168
2661036103,29
2661036104,266
2661036105,0
2661046101,455
2661046101,266
2661057101,210
2661057101,209
2661057101,266
2661057102,210
2661057102,266
2661057103,210
2661057103,266
2661057104,210
2661057104,266
2661066101,0
2661066102,2
2661066102,266
2661072101,170
2661072101,266
2661072102,0
2661072103,59
2661072103,266
2661072104,18
2661072104,45
2661072104,266
2670001101,267
2670001102,0
2670001103,221
2670001103,267
2670002101,225
2670002101,267
2670002102,235
2670002102,267
2670005101,264
2670005101,433
2670005101,267
2670005102,0
2670005103,264
2670005103,267
2670005104,264
2670005104,267
2670007101,221
2670007101,267
2670007102,221
2670007102,267
2670007103,267
2670009101,81
2670009101,267
2670009102,0
2670010101,429
2670010101,267
2670010102,264
2670010102,267
2670010103,259
2670010103,267
2670010104,267
2670012101,264
2670012101,267
2670012102,0
2670012103,0
2670013101,267
2670013102,0
2670013103,213
2670013103,267
2670013104,0
2670013105,0
2670014101,267
2670016101,264
2670016101,267
2670017101,166
2670017101,81
2670017101,267
2670017101,221
2670017102,267
2670017102,166
2670017102,208
2670017102,221
2670017103,267
2670019101,0
2670019102,267
2670023101,210
2670023101,267
2670023102,267
2670023102,262
2670023103,267
2670023103,262
2670031101,267
2670032101,215
2670032101,267
2670032102,0
2670032103,93
2670032103,267
2670032104,24
2670032104,264
2670032104,267
2670032105,215
2670032105,267
2670032106,233
2670032106,267
2670032106,215
2670032106,166
2670033101,267
2670033102,267
2670033103,57
2670033103,267
2670034101,3
2670034101,267
2670034102,3
2670034102,1
2670034102,267
2670035101,167
2670035101,267
2670035102,0
2670035103,0
2670036101,209
2670036101,267
2670036101,166
2670036102,209
2670036102,214
2670036102,267
2670036103,209
2670036103,267
2670037101,264
2670037101,267
2670037102,378
2670037102,267
2670037103,264
2670037103,267
2670039101,221
2670039101,267
2670039102,0
2670040101,221
2670040101,267
2670040102,267
2670041101,264
2670041101,267
2670041102,267
2670041103,0
2670042101,166
2670042101,267
2670042102,235
2670042102,422
2670042102,267
2670043101,169
2670043101,35
2670043101,267
2670043101,264
2670043102,264
2670043102,267
2670043103,169
2670043103,264
2670043103,267
2670044101,265
2670044101,267
2670044102,264
2670044102,267
2670047101,0
2670047102,32
2670047102,267
2670047103,0
2670047104,235
2670047104,267
2670047105,235
2670047105,267
2670049101,0
2670049102,19
2670049102,267
2670050101,0
2670052101,258
2670052101,267
2670052102,16
2670052102,267
2670311101,0
2670311102,264
2670311102,267
2670311103,267
2670311104,267
2670327101,264
2670327101,267
2670327101,235
2670327102,0
2670327103,267
2670327103,235
2670327104,265
2670327104,267
2670327105,267
2670458101,218
2670458101,267
2670458102,24
2670458102,267
2670480101,267
2670480102,267
2670480103,41
2670480103,267
2670483101,267
2670483102,267
2670483103,267
2670520101,0
2670607101,233
2670607101,267
2670607102,0
2670607103,161
2670607103,267
2670607104,31
2670607104,267
2670607105,215
2670607105,169
2670607105,267
2670891101,446
2670891101,267
2670891102,233
2670891102,267
2670891103,0
2670891104,233
2670891104,267
2670934101,0
2670934102,0
2670942101,422
2670942101,430
2670942101,267
2670942102,422
2670942102,430
2670942102,267
2670942103,449
2670942103,267
2670942103,422
2670942103,430
2670946101,20
2670946101,267
2670971101,0
2670971102,0
2670971103,0
2670972101,235
2670972101,267
2670972102,267
2670984101,0
2670984102,264
2670984102,267
2670984103,267
2670984103,264
2670992101,0
2670992102,0
2670992103,0
2670999101,262
2670999101,267
2670999102,0
2670999103,0
2670999104,0
2671010101,430
2671010101,422
2671010101,267
2671035101,59
2671035101,237
2671035101,267
2671035102,66
2671035102,267
2671035102,59
2671035102,237
2671080101,35
2671080101,267
2671080101,263
2671080102,263
2671080102,267
2671080103,267
2671080103,263
2671080104,0
2671166101,450
2671166101,267
2671166102,263
2671166102,267
2671166103,428
2671166103,267
2671166104,428
2671166104,267
2671166105,0
2671203101,264
2671203101,229
2671203101,267
2671203102,422
2671203102,267
2671226101,267
2671226102,267
2671774101,234
2671774101,267
2671774101,266
2671774102,267
2671774103,267
2680001101,269
2680001101,268
2680001102,0
2680001103,269
2680001103,268
2680001103,72
2680002101,269
2680002101,268
2680002102,269
2680002102,268
2680002103,269
2680002103,268
2680003101,268
2680003101,277
2680003102,268
2680003102,301
2680006101,268
2680009101,0
2680010101,82
2680010101,268
2680010102,275
2680010102,268
2680013101,269
2680013101,268
2680013102,269
2680013102,268
2680013103,0
2680014101,33
2680014101,87
2680014101,338
2680014101,268
2680014101,269
2680015101,0
2680015102,300
2680015102,268
2680015102,24
2680016101,165
2680016101,268
2680017101,0
2680017102,0
2680027101,80
2680027101,268
2680027102,95
2680027102,268
2680027103,0
2680027104,95
2680027104,270
2680027104,268
2680027105,268
2680027105,317
2680027105,95
2680027105,270
2680027105,272
2680027105,96
2680027105,97
2680030101,0
2680030102,52
2680030102,268
2680033101,446
2680033101,268
2680033102,455
2680033102,268
2680033103,280
2680033103,268
2680037101,72
2680037101,268
2680044101,273
2680044101,268
2680044102,73
2680044102,268
2680047101,268
2680047102,317
2680047102,269
2680047102,268
2680053101,40
2680053101,268
2680053102,66
2680053102,71
2680053102,268
2680055101,0
2680055102,5
2680055102,268
2680055102,72
2680058101,0
2680058102,268
2680061101,268
2680061102,73
2680061102,268
2680061103,268
2680061104,0
2680062101,70
2680062101,268
2680062102,0
2680067101,16
2680067101,268
2680067102,70
2680067102,268
2680067103,69
2680067103,268
2680067104,0
2680069101,303
2680069101,268
2680069102,339
2680069102,268
2680074101,300
2680074101,268
2680074102,0
2680076101,7
2680076101,268
2680076102,268
2680079101,62
2680079101,268
2680079102,62
2680079102,268
2680082101,0
2680089101,280
2680089101,300
2680089101,82
2680089101,449
2680089101,268
2680089102,0
2680095101,53
2680095101,319
2680095101,268
2680095102,53
2680095102,55
2680108101,268
2680108101,49
2680108102,0
2680108103,0
2680110101,72
2680110101,268
2680110102,70
2680110102,268
2680110103,72
2680110103,268
2680110104,268
2680110105,64
2680110105,268
2680119101,302
2680119101,289
2680119101,268
2680121101,137
2680121101,268
2680121102,273
2680121102,268
2680121102,77
2680121103,49
2680121103,268
2680138101,286
2680138101,268
2680138102,82
2680138102,268
2680139101,286
2680139101,268
2680147101,0
2680147102,69
2680147102,268
2680148101,339
2680148101,268
2680301101,0
2680306101,71
2680306101,268
2680306102,71
2680306102,268
2680306103,71
2680306103,268
2680306104,84
2680306104,268
2680419101,72
2680419101,268
2680419102,0
2680419103,0
2680424101,269
2680424101,268
2680424102,268
2680424103,0
2680426101,516
2680426101,268
2680426102,71
2680426102,268
2680450101,28
2680450101,268
2680859101,78
2680859101,268
2680859102,69
2680859102,268
2680874101,268
2680874102,301
2680874102,273
2680874102,268
2680874103,301
2680874103,268
2680879101,54
2680879101,268
2680881101,0
2680890101,270
2680890101,301
2680890101,268
2680890102,270
2680890102,301
2680890102,268
2680890103,0
2680895101,62
2680895101,69
2680895101,268
2680895102,288
2680895102,268
2680895103,0
2680895104,301
2680895104,268
2680895105,0
2680897101,318
2680897101,268
2680897102,337
2680897102,268
2680897103,268
2680897103,269
2680907101,268
2680915101,82
2680915101,268
2680915102,31
2680915102,268
2680915103,269
2680915103,268
2680917101,0
2680917102,2
2680917102,268
2680928101,271
2680928101,268
2680928102,0
2680931101,79
2680931101,268
2680932101,300
2680932101,66
2680932101,268
2680932102,300
2680932102,268
2680937101,300
2680937101,268
2680937102,477
2680937102,268
2680937103,300
2680937103,268
2680937104,73
2680937104,34
2680937104,268
2680938101,23
2680938101,268
2680940101,29
2680940101,268
2680940102,0
2680947101,268
2680947101,95
2680947102,0
2680947103,0
2680948101,31
2680948101,268
2680956101,239
2680956101,268
2680956102,239
2680956102,268
2680956103,239
2680956103,268
2680956104,239
2680956104,268
2680960101,268
2680960102,0
2680960103,268
2680961101,55
2680961101,268
2680961102,25
2680961102,268
2680961103,448
2680961103,268
2680963101,268
2680963101,269
2680963102,0
2680963103,268
2680963103,269
2680963104,455
2680963104,272
2680963104,268
2680963201,272
2680963201,268
2680963202,272
2680963202,268
2680963203,272
2680963203,268
2680965101,373
2680965101,366
2680965101,268
2680965102,71
2680965102,268
2680967101,74
2680967101,268
2680967102,81
2680967102,268
2680978101,0
2680978102,273
2680978102,268
2680980101,79
2680980101,268
2680980101,269
2680980102,281
2680980102,268
2680988101,64
2680988101,268
2680988102,27
2680988102,268
2680993101,72
2680993101,268
2680993102,300
2680993102,268
2680993103,72
2680993103,268
2680998101,74
2680998101,268
2680998102,0
2680998103,0
2680999101,70
2680999101,73
2680999101,268
2680999102,0
2680999103,0
2681006101,0
2681006102,5
2681006102,268
2681006102,72
2681007101,0
2681007102,5
2681007102,268
2681007103,0
2681009101,0
2681009102,0
2681009103,270
2681009103,268
2681009104,0
2681009105,0
2681010101,0
2681010102,300
2681010102,268
2681015101,269
2681015101,268
2681015102,321
2681015102,268
2681026101,0
2681026102,268
2681030101,280
2681030101,268
2681030102,282
2681030102,268
2681030102,301
2681031101,280
2681031101,268
2681031102,0
2681034101,66
2681034101,268
2681034102,0
2681040101,282
2681040101,268
2681044101,79
2681044101,268
2681044102,79
2681044102,66
2681044102,268
2681045101,0
2681045102,72
2681045102,268
2681051101,0
2681052101,66
2681052101,268
2681074101,57
2681074101,268
2681074102,0
2681086101,71
2681086101,268
2681088101,0
2681088102,31
2681088102,268
2681093101,84
2681093101,268
2681093102,0
2681093103,49
2681093103,268
2681099101,280
2681099101,268
2681108101,72
2681108101,268
2681108102,72
2681108102,268
2681111101,271
2681111101,268
2681114101,0
2681114102,0
2681115101,0
2681117101,29
2681117101,79
2681117101,268
2681117102,300
2681117102,268
2681117103,339
2681117103,268
2681117104,268
2681125101,82
2681125101,268
2681125102,97
2681125102,268
2681127101,26
2681127101,268
2681132101,301
2681132101,268
2681132102,300
2681132102,268
2681141101,73
2681141101,268
2681141102,269
2681141102,268
2681141102,300
2681141103,269
2681141103,268
2681141104,269
2681141104,268
2681141105,269
2681141105,268
2681145101,68
2681145101,268
2681145102,165
2681145102,268
2681145103,73
2681145103,61
2681145103,268
2681159101,269
2681159101,268
2681161101,374
2681161101,268
2681161102,449
2681161102,268
2681161103,319
2681161103,268
2681161104,0
2681161105,0
2681163101,316
2681163101,268
2681169101,66
2681169101,268
2681169102,72
2681169102,268
2681180101,77
2681180101,268
2681180102,0
2681183101,269
2681183101,268
2681186101,82
2681186101,77
2681186101,268
2681186102,0
2681190101,2
2681190101,268
2681206101,197
2681206101,268
2681206102,62
2681206102,268
2681216101,67
2681216101,268
2681217101,0
2681217102,0
2681217103,0
2681223101,269
2681223101,270
2681223101,268
2681223102,269
2681223102,270
2681223102,268
2681224101,81
2681224101,268
2681224102,0
2681229101,80
2681229101,53
2681229101,268
2681229102,7
2681229102,268
2681245101,72
